PedidoEnviado;Barra;Qtd_Pedido;DataPedido;Qtd_Atendida;Qtd_Atendida_Not;NumeroNotaPedido;Observacao
18094966;7896181906070;2;14/04/2022;2;2;00000000000016072361;ATENDIDO
18094966;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094967;7896658001918;15;14/04/2022;15;15;00000000000004466678;ATENDIDO
18094968;7896658036392;1;14/04/2022;1;1;00000000000018785107;ATENDIDO
18094972;7896181925224;1;14/04/2022;1;1;00000000000016074587;ATENDIDO
18094979;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094979;7896181925224;3;14/04/2022;3;3;00000000000016071741;ATENDIDO
18094985;7896181901327;6;14/04/2022;6;6;00000000000006018517;ATENDIDO
18094985;7896181908302;6;14/04/2022;6;6;00000000000006018517;ATENDIDO
18094989;7896181914280;12;14/04/2022;0;;;FALTA DE ESTOQUE
18094990;7896181907077;15;14/04/2022;0;;;PRODUTO DESCONTINUADO
18094990;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094996;7896658006753;2;14/04/2022;0;;;FALTA DE ESTOQUE
18094996;7896658021121;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095011;7896181921363;12;14/04/2022;12;12;00000000000006494383;ATENDIDO
18095013;7896658026904;2;14/04/2022;2;2;00000000000006018403;ATENDIDO
18095019;7896181907176;2;14/04/2022;2;2;00000000000000427032;ATENDIDO
18095019;7896181907275;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095019;7896658007286;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095019;7896658011924;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095019;7896658027130;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095019;7896658034770;1;14/04/2022;1;1;00000000000000427032;ATENDIDO
18095020;7896658008023;1;14/04/2022;0;;;CLIENTE BLOQUEADO
18095026;7896181919247;1;14/04/2022;1;1;00000000000016075358;ATENDIDO
18095026;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095027;7896658027796;3;14/04/2022;0;;;RESTRIÇÃO
18095028;7896658012419;1;14/04/2022;0;;;RESTRIÇÃO
18095028;7896658034404;2;14/04/2022;0;;;RESTRIÇÃO
18095030;7896658033575;1;14/04/2022;1;1;00000000000018785104;ATENDIDO
18095035;7896658027604;1;14/04/2022;0;;;CLIENTE BLOQUEADO
18095036;7896181907077;5;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095036;7896181908302;2;14/04/2022;2;2;00000000000016075200;ATENDIDO
18095036;7896181915041;2;14/04/2022;2;2;00000000000016075200;ATENDIDO
18095042;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095059;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095059;7896181913511;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095061;7896658002076;4;14/04/2022;4;4;00000000000000016026;ATENDIDO
18095061;7896658004834;1;14/04/2022;1;1;00000000000000016026;ATENDIDO
18095061;7896658007255;2;14/04/2022;2;2;00000000000000016026;ATENDIDO
18095061;7896658014567;1;14/04/2022;1;1;00000000000000016026;ATENDIDO
18095063;7896658001901;2;14/04/2022;0;;;CLIENTE BLOQUEADO
18095063;7896658001925;2;14/04/2022;0;;;CLIENTE BLOQUEADO
18095063;7896658005305;2;14/04/2022;0;;;CLIENTE BLOQUEADO
18095065;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095066;7896181914280;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095068;7896181922285;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095071;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095073;7896658005466;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095074;7896181914280;4;14/04/2022;0;;;FALTA DE ESTOQUE
18095077;7896181907077;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095078;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095083;7896181908302;2;14/04/2022;2;2;00000000000016071542;ATENDIDO
18095083;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095089;7896181922285;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095106;7896181927570;1;14/04/2022;1;1;00000000000016071601;ATENDIDO
18095116;7896658005176;2;14/04/2022;2;2;00000000000006497039;ATENDIDO
18095118;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095119;7896181928690;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095119;7896658003189;4;14/04/2022;0;;;FALTA DE ESTOQUE
18095119;7896658008740;1;14/04/2022;1;1;00000000000000427281;ATENDIDO
18095119;7896658018862;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095119;7896658027604;8;14/04/2022;0;;;FALTA DE ESTOQUE
18095119;7896658033643;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095126;7896181907077;9;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095133;7896181914303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095134;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095136;7896181914303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095140;7896181909453;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095140;7896658005299;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095147;7896181925866;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095148;7896181914280;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095150;7896181909439;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095150;7896181914303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095150;7896181921943;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095178;7896181914303;4;14/04/2022;0;;;FALTA DE ESTOQUE
18095180;7896181922667;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095183;7896658005466;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095189;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095190;7896181914280;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095190;7896181922285;12;14/04/2022;0;;;FALTA DE ESTOQUE
18095190;7896181925859;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095193;7896181914280;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095195;7896181925866;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095204;7896181907176;1;14/04/2022;1;1;00000000000000016025;ATENDIDO
18095204;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095204;7896658007309;2;14/04/2022;2;2;00000000000000016025;ATENDIDO
18095208;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095211;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095217;7896181906612;2;14/04/2022;2;2;00000000000016076855;ATENDIDO
18095217;7896181907077;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095217;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095221;7896658007996;1;14/04/2022;1;1;00000000000006017969;ATENDIDO
18095228;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095230;7896181929161;24;14/04/2022;24;24;00000000000016071861;ATENDIDO
18095239;7896658003523;1;14/04/2022;1;1;00000000000000015853;ATENDIDO
18095239;7896658027796;1;14/04/2022;1;1;00000000000000015853;ATENDIDO
18095244;7896181907077;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095247;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095247;7896658006432;1;14/04/2022;1;1;00000000000016725753;ATENDIDO
18095254;7896181907077;9;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095254;7896181915034;2;14/04/2022;2;2;00000000000016071595;ATENDIDO
18095257;7896658001925;4;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18095257;7896658005435;2;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18095262;7896658006760;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095264;7896658038693;6;14/04/2022;6;6;00000000000004466810;ATENDIDO
18095267;7896181914280;40;14/04/2022;40;40;00000000000004467174;ATENDIDO
18095270;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095279;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095301;7896181918943;1;14/04/2022;1;1;00000000000018784034;ATENDIDO
18095345;7896181922070;1;14/04/2022;1;1;00000000000006018935;ATENDIDO
18095350;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095377;7896181906582;1;14/04/2022;1;1;00000000000016071557;ATENDIDO
18095387;7896181922377;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095398;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095399;7896658001901;5;14/04/2022;5;5;00000000000006887363;ATENDIDO
18095399;7896658032158;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095402;7896658005466;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095402;7896658027208;3;14/04/2022;3;3;00000000000006887148;ATENDIDO
18095418;7896181921288;2;14/04/2022;2;2;00000000000006019906;ATENDIDO
18095423;7896658005442;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095446;7898907313858;6;14/04/2022;6;6;00000000000018184684;ATENDIDO
18095455;7896658002700;4;14/04/2022;4;4;00000000000000015891;ATENDIDO
18095456;7896181916451;1;14/04/2022;1;1;00000000000006886278;ATENDIDO
18095456;7896658035388;2;14/04/2022;2;2;00000000000006886278;ATENDIDO
18095457;7896658003547;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095457;7896658006043;3;14/04/2022;3;3;00000000000006886285;ATENDIDO
18095457;7896658007255;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095457;7896658007286;3;14/04/2022;3;3;00000000000006886285;ATENDIDO
18095474;7896181922377;12;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18095474;7896181927655;20;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18095478;7896658009518;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095479;7896181901747;12;14/04/2022;12;12;00000000000004429974;ATENDIDO
18095479;7896658027123;1;14/04/2022;1;1;00000000000004429974;ATENDIDO
18095483;7896181915034;15;14/04/2022;15;15;00000000000016073775;ATENDIDO
18095500;7896658028120;2;14/04/2022;2;2;00000000000004430274;ATENDIDO
18095502;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095502;7896658008801;1;14/04/2022;1;1;00000000000006886389;ATENDIDO
18095502;7896658020988;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095510;7896658027796;1;14/04/2022;1;1;00000000000004430046;ATENDIDO
18095511;7896658001901;6;14/04/2022;6;6;00000000000018789204;ATENDIDO
18095514;7896658035913;2;14/04/2022;2;2;00000000000006885119;ATENDIDO
18095515;7896181901150;10;14/04/2022;10;10;00000000000016074060;ATENDIDO
18095515;7896181915225;12;14/04/2022;12;12;00000000000016074060;ATENDIDO
18095524;7896658005299;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095524;7896658005466;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095527;7896181914280;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095527;7896181914303;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095538;7896658001918;1;14/04/2022;1;1;00000000000006888007;ATENDIDO
18095541;7896658005305;2;14/04/2022;2;2;00000000000006887970;ATENDIDO
18095542;7896658026171;1;14/04/2022;1;1;00000000000006887918;ATENDIDO
18095542;7896658033094;1;14/04/2022;1;1;00000000000006887918;ATENDIDO
18095543;7896658005459;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095544;7896658026850;1;14/04/2022;1;1;00000000000006887702;ATENDIDO
18095548;7896181928683;20;14/04/2022;0;;;CLIENTE BLOQUEADO
18095551;7896658025129;1;14/04/2022;1;1;00000000000016721862;ATENDIDO
18095556;7896658021121;4;14/04/2022;4;4;00000000000001469476;ATENDIDO
18095563;7896658001390;1;14/04/2022;1;1;00000000000006888000;ATENDIDO
18095563;7896658007170;1;14/04/2022;1;1;00000000000006888000;ATENDIDO
18095568;7896658026850;2;14/04/2022;2;2;00000000000018784633;ATENDIDO
18095574;7896181900115;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095574;7896181915171;9;14/04/2022;9;9;00000000000018789688;ATENDIDO
18095577;7896181915225;3;14/04/2022;0;;;CLIENTE BLOQUEADO
18095583;7896181919322;20;14/04/2022;0;;;FALTA DE ESTOQUE
18095585;7896181909293;1;14/04/2022;1;1;00000000000018790383;ATENDIDO
18095585;7896181918424;12;14/04/2022;0;;;FALTA DE ESTOQUE
18095585;7896181918691;30;14/04/2022;0;;;FALTA DE ESTOQUE
18095585;7896181919322;12;14/04/2022;0;;;FALTA DE ESTOQUE
18095604;7896658001901;2;14/04/2022;2;2;00000000000018797095;ATENDIDO
18095613;7896658027123;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095613;7896658033445;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095613;7896658033643;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095617;7896181909101;1;14/04/2022;1;1;00000000000006887894;ATENDIDO
18095617;7896658005336;1;14/04/2022;1;1;00000000000006887894;ATENDIDO
18095617;7896658006043;1;14/04/2022;1;1;00000000000006887894;ATENDIDO
18095617;7896658030192;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095636;7896181918424;4;14/04/2022;0;;;FALTA DE ESTOQUE
18095636;7896181918691;12;14/04/2022;0;;;FALTA DE ESTOQUE
18095636;7896181921363;6;14/04/2022;6;6;00000000000006496634;ATENDIDO
18095643;7896658034978;1;14/04/2022;1;1;00000000000016721889;ATENDIDO
18095651;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095660;7896658015380;6;14/04/2022;6;6;00000000000006886345;ATENDIDO
18095661;7896181909101;1;14/04/2022;1;1;00000000000006887924;ATENDIDO
18095661;7896658002700;1;14/04/2022;1;1;00000000000006887924;ATENDIDO
18095661;7896658035913;1;14/04/2022;1;1;00000000000006887924;ATENDIDO
18095661;7896658038112;5;14/04/2022;5;5;00000000000006887924;ATENDIDO
18095666;7896658002229;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095666;7896658005466;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095675;7896181909880;15;14/04/2022;15;15;00000000000006017331;ATENDIDO
18095677;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095679;7896181914280;12;14/04/2022;12;12;00000000000006496661;ATENDIDO
18095689;7896658001918;10;14/04/2022;10;10;00000000000006494545;ATENDIDO
18095692;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095692;7896658005121;1;14/04/2022;1;1;00000000000006887955;ATENDIDO
18095692;7896658008764;1;14/04/2022;1;1;00000000000006887955;ATENDIDO
18095692;7896658028205;1;14/04/2022;1;1;00000000000006887955;ATENDIDO
18095721;7896658036019;1;14/04/2022;1;1;00000000000006884264;ATENDIDO
18095740;7896181915027;6;14/04/2022;6;6;00000000000016722051;ATENDIDO
18095745;7896181902386;1;14/04/2022;1;1;00000000000006887976;ATENDIDO
18095745;7896658003523;1;14/04/2022;1;1;00000000000006887976;ATENDIDO
18095745;7896658018787;1;14/04/2022;1;1;00000000000006887976;ATENDIDO
18095745;7896658031885;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095745;7896658035975;1;14/04/2022;1;1;00000000000006887976;ATENDIDO
18095746;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095749;7896181900122;24;14/04/2022;24;24;00000000000006018697;ATENDIDO
18095749;7896658036347;3;14/04/2022;3;3;00000000000006018697;ATENDIDO
18095765;7896181919247;12;14/04/2022;12;12;00000000000016728053;ATENDIDO
18095778;7896181901143;6;14/04/2022;6;6;00000000000006018125;ATENDIDO
18095778;7896181916826;6;14/04/2022;6;6;00000000000006018125;ATENDIDO
18095783;7896658038686;1;14/04/2022;1;1;00000000000004430451;ATENDIDO
18095783;7896658038716;1;14/04/2022;1;1;00000000000004430451;ATENDIDO
18095789;7896658001925;2;14/04/2022;2;2;00000000000018793176;ATENDIDO
18095805;7896658000577;1;14/04/2022;1;1;00000000000006888106;ATENDIDO
18095805;7896658007286;1;14/04/2022;1;1;00000000000006888106;ATENDIDO
18095805;7896658020988;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095806;7896658003554;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095806;7896658021640;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095809;7896658008788;6;14/04/2022;6;6;00000000000006887054;ATENDIDO
18095809;7896658030451;1;14/04/2022;1;1;00000000000006887054;ATENDIDO
18095810;7896658000805;3;14/04/2022;3;3;00000000000000428467;ATENDIDO
18095810;7896658001918;40;14/04/2022;40;40;00000000000000428467;ATENDIDO
18095810;7896658009518;20;14/04/2022;0;;;FALTA DE ESTOQUE
18095810;7896658015106;2;14/04/2022;2;2;00000000000000428467;ATENDIDO
18095810;7896658018084;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095810;7896658021640;14;14/04/2022;0;;;FALTA DE ESTOQUE
18095819;7896181915171;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095819;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095819;7896658027123;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095830;7896658001666;5;14/04/2022;0;;;FALTA DE ESTOQUE
18095830;7896658002076;2;14/04/2022;2;2;00000000000018785514;ATENDIDO
18095830;7896658003189;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095830;7896658021640;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095830;7896658036996;1;14/04/2022;1;1;00000000000018785514;ATENDIDO
18095834;7896181909293;3;14/04/2022;3;3;00000000000006494492;ATENDIDO
18095848;7896658027796;1;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18095853;7896658027819;1;14/04/2022;1;1;00000000000006887139;ATENDIDO
18095853;7896658032431;2;14/04/2022;2;2;00000000000006887139;ATENDIDO
18095854;7896181915188;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095854;7896658007286;2;14/04/2022;2;2;00000000000006884268;ATENDIDO
18095855;7896181913719;2;14/04/2022;2;2;00000000000018784679;ATENDIDO
18095855;7896658011276;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095855;7896658019531;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095857;7896658036996;1;14/04/2022;1;1;00000000000004430928;ATENDIDO
18095866;7896181901143;3;14/04/2022;3;3;00000000000008283909;ATENDIDO
18095866;7896181906322;6;14/04/2022;6;6;00000000000008283909;ATENDIDO
18095866;7896181907077;6;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095866;7896181909712;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095866;7896181915041;2;14/04/2022;2;2;00000000000008283909;ATENDIDO
18095870;7896181919322;20;14/04/2022;20;20;00000000000008283747;ATENDIDO
18095878;7896181907077;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095878;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095884;7896181907176;2;14/04/2022;2;2;00000000000016079988;ATENDIDO
18095884;7896658021688;1;14/04/2022;1;1;00000000000016079988;ATENDIDO
18095903;7896658001901;12;14/04/2022;12;12;00000000000008286036;ATENDIDO
18095917;7896181914303;20;14/04/2022;0;;;FALTA DE ESTOQUE
18095918;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095918;7896658002120;5;14/04/2022;0;;;FALTA DE ESTOQUE
18095918;7896658004704;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095918;7896658008801;2;14/04/2022;2;2;00000000000006887594;ATENDIDO
18095918;7896658034404;1;14/04/2022;1;1;00000000000006887594;ATENDIDO
18095944;7896658001901;6;14/04/2022;6;6;00000000000018183680;ATENDIDO
18095944;7896658012341;2;14/04/2022;2;2;00000000000018183680;ATENDIDO
18095944;7896658023125;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095962;7896658027796;1;14/04/2022;1;1;00000000000006017500;ATENDIDO
18095972;7896181921325;2;14/04/2022;2;2;00000000000016076629;ATENDIDO
18095975;7896658002076;2;14/04/2022;2;2;00000000000016729070;ATENDIDO
18095975;7896658011276;1;14/04/2022;1;1;00000000000016729070;ATENDIDO
18095975;7896658021749;1;14/04/2022;1;1;00000000000016729070;ATENDIDO
18095978;7896658011276;1;14/04/2022;1;1;00000000000004430989;ATENDIDO
18095993;7896658026904;6;14/04/2022;4;4;00000000000018791990;FALTA DE ESTOQUE
18095994;7896658038112;5;14/04/2022;0;;;CLIENTE BLOQUEADO
18095995;7896181927655;3;14/04/2022;3;3;00000000000018183785;ATENDIDO
18095996;7896658001918;6;14/04/2022;6;6;00000000000018183784;ATENDIDO
18095996;7896658001925;12;14/04/2022;12;12;00000000000018183784;ATENDIDO
18095996;7896658014321;1;14/04/2022;1;1;00000000000018183784;ATENDIDO
18096004;7896181920410;11;14/04/2022;11;11;00000000000018788780;ATENDIDO
18096007;7896658038112;5;14/04/2022;0;;;CLIENTE BLOQUEADO
18096009;7896658001901;12;14/04/2022;12;12;00000000000018185044;ATENDIDO
18096009;7896658005305;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096009;7896658020315;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096009;7896658023224;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096011;7896658001116;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096011;7896658002076;1;14/04/2022;1;1;00000000000006884637;ATENDIDO
18096013;7896658001918;10;14/04/2022;10;10;00000000000016722050;ATENDIDO
18096014;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096016;7896658016844;2;14/04/2022;2;2;00000000000016722800;ATENDIDO
18096016;7896658036989;1;14/04/2022;1;1;00000000000016722800;ATENDIDO
18096027;7896181921363;3;14/04/2022;3;3;00000000000006495040;ATENDIDO
18096027;7896658036347;3;14/04/2022;3;3;00000000000006495040;ATENDIDO
18096029;7896181927587;3;14/04/2022;3;3;00000000000006497257;ATENDIDO
18096033;7896181907176;1;14/04/2022;1;1;00000000000006887420;ATENDIDO
18096033;7896181915171;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096033;7896658001765;1;14/04/2022;1;1;00000000000006887420;ATENDIDO
18096033;7896658002670;1;14/04/2022;1;1;00000000000006887420;ATENDIDO
18096033;7896658005145;1;14/04/2022;1;1;00000000000006887420;ATENDIDO
18096033;7896658008764;2;14/04/2022;2;2;00000000000006887420;ATENDIDO
18096033;7896658011412;1;14/04/2022;1;1;00000000000006887420;ATENDIDO
18096033;7896658019531;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096033;7896658038112;2;14/04/2022;2;2;00000000000006887420;ATENDIDO
18096040;7896658001925;3;14/04/2022;3;3;00000000000018182368;ATENDIDO
18096047;7896658001871;1;14/04/2022;1;1;00000000000018791949;ATENDIDO
18096051;7896181914280;20;14/04/2022;0;;;FALTA DE ESTOQUE
18096058;7896658002076;2;14/04/2022;2;2;00000000000006884233;ATENDIDO
18096065;7896658002946;8;14/04/2022;0;;;FALTA DE ESTOQUE
18096065;7896658006401;1;14/04/2022;1;1;00000000000004431257;ATENDIDO
18096081;7896658008801;1;14/04/2022;1;1;00000000000006884310;ATENDIDO
18096081;7896658008849;1;14/04/2022;1;1;00000000000006884310;ATENDIDO
18096087;7896658023361;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096089;7896658011580;1;14/04/2022;1;1;00000000000018182886;ATENDIDO
18096090;7896658001178;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096090;7896658001925;7;14/04/2022;7;7;00000000000018174981;ATENDIDO
18096090;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096090;7896658002946;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096090;7896658021381;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096090;7896658023224;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096091;7896658001789;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096091;7896658002946;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096091;7896658004124;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096091;7896658024146;3;14/04/2022;0;;;PROBLEMAS DE ALVARÁ
18096092;7896658001901;3;14/04/2022;3;3;00000000000018182361;ATENDIDO
18096093;7896658003554;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096094;7896658003554;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096094;7896658005312;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096095;7896658000089;1;14/04/2022;1;1;00000000000018183518;ATENDIDO
18096095;7896658008887;1;14/04/2022;1;1;00000000000018183518;ATENDIDO
18096095;7896658037009;1;14/04/2022;1;1;00000000000018183518;ATENDIDO
18096096;7896658003653;1;14/04/2022;1;1;00000000000018183969;ATENDIDO
18096096;7896658023125;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096096;7896658028113;1;14/04/2022;1;1;00000000000018183969;ATENDIDO
18096097;7896181907176;1;14/04/2022;1;1;00000000000018182050;ATENDIDO
18096097;7896658001918;1;14/04/2022;1;1;00000000000018182050;ATENDIDO
18096097;7896658002946;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096097;7896658009518;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096098;7896658001925;4;14/04/2022;4;4;00000000000018183404;ATENDIDO
18096098;7896658005305;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096098;7896658015069;1;14/04/2022;1;1;00000000000018183404;ATENDIDO
18096099;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096099;7896658033162;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096100;7896658010187;2;14/04/2022;2;2;00000000000018183888;ATENDIDO
18096101;7896658000089;1;14/04/2022;1;1;00000000000018182437;ATENDIDO
18096101;7896658028113;1;14/04/2022;0;;;PROBLEMAS DE ALVARÁ
18096102;7896658004124;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096102;7896658021381;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096102;7896658023224;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096103;7896658004704;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096104;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096104;7896658012303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096104;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096105;7896658003189;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096105;7896658022944;1;14/04/2022;1;1;00000000000018182887;ATENDIDO
18096107;7896658005190;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
